abstained,answer,answer_em,answer_f1,branch,candidate_ids,citation_validity,context_chars,context_ids,end_to_end_ms,fallback,generation_error,generation_finish_reason,generation_ms,generator_completion_tokens,generator_cost_usd,generator_model,generator_prompt_tokens,index_ms_once,language,mrr_10_candidates,mrr_10_context,ndcg_10_candidates,ndcg_10_context,online_cost_usd,query,query_id,recall_candidate_k,recall_context_k,references,replay_incremental_cost_usd,rerank_ms,reranker_cost_usd,reranker_error,reranker_input_tokens,reranker_output_tokens,reranker_requested_model,reranker_resolved_model,retrieval_ms,retry_count,run_kind,source_contains_gold,split,wrong_answer
False,Super Bowl XXXIII'te 38 yaşında olan kilit oyuncu John Elway'dir [xquad-tr-94de63f55db8].,0.0,0.16666666666666669,A,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-3be1f3077d4e|xquad-tr-57db7183a0c4|xquad-tr-2b81f10d1c9b|xquad-tr-d22d36d2718f|xquad-tr-0d54e1458a4d|xquad-tr-17f8de581e6d|xquad-tr-c14d2247c505|xquad-tr-01a436bd8738|xquad-tr-54ad3394fb35|xquad-tr-3ec52ccce002|xquad-tr-0395d7cf3439|xquad-tr-7208ece436ee|xquad-tr-102947b53d99|xquad-tr-a315f6bc59d0|xquad-tr-09da7e8547ec|xquad-tr-65ec3003bd84|xquad-tr-02b48bacfd77|xquad-tr-625cca9213ec,1.0,2703,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-3be1f3077d4e|xquad-tr-57db7183a0c4|xquad-tr-2b81f10d1c9b,1070.7341669985908,False,,,1068.4711249996326,37,3.613e-05,qwen/qwen3.7-flash,1044,,tr,1.0,1.0,1.0,1.0,3.613e-05,Super Bowl XXXIII'te 38 yaşında olan kilit oyuncunun adı nedir?,xquad-tr-56d9a0eadc89441400fdb640,1.0,1.0,John Elway,,0.0,0.0,,,,,,2.263041998958215,0,real,True,test,True
False,Super Bowl XXXIII'te 38 yaşında olan kilit oyuncu John Elway'dir [xquad-tr-94de63f55db8].,0.0,0.16666666666666669,D,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-3be1f3077d4e|xquad-tr-57db7183a0c4|xquad-tr-2b81f10d1c9b|xquad-tr-d22d36d2718f|xquad-tr-0d54e1458a4d|xquad-tr-17f8de581e6d|xquad-tr-c14d2247c505|xquad-tr-01a436bd8738|xquad-tr-54ad3394fb35|xquad-tr-3ec52ccce002|xquad-tr-0395d7cf3439|xquad-tr-7208ece436ee|xquad-tr-102947b53d99|xquad-tr-a315f6bc59d0|xquad-tr-09da7e8547ec|xquad-tr-65ec3003bd84|xquad-tr-02b48bacfd77|xquad-tr-625cca9213ec,1.0,3640,xquad-tr-94de63f55db8|xquad-tr-102947b53d99|xquad-tr-54ad3394fb35|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b,1538.3070839998254,False,,,971.1457500015968,37,4.558e-05,qwen/qwen3.7-flash,1359,,tr,1.0,1.0,1.0,1.0,0.00040312599999999996,Super Bowl XXXIII'te 38 yaşında olan kilit oyuncunun adı nedir?,xquad-tr-56d9a0eadc89441400fdb640,1.0,1.0,John Elway,,564.8982919992704,0.000357546,,8513,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.263041998958215,0,real,True,test,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,D,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b|xquad-tr-01a436bd8738|xquad-tr-e43356118978|xquad-tr-65f29f3619dd|xquad-tr-94077ca0db25|xquad-tr-41d0eeaba356|xquad-tr-84c0e5879b5d|xquad-tr-47af34496cb9|xquad-tr-1b0c70acfbe4|xquad-tr-02b48bacfd77|xquad-tr-09adcd67a6a7|xquad-tr-f3e8bd7eda23|xquad-tr-c8b68ce4b8fd|xquad-tr-56eda5522458|xquad-tr-50f65cded2d9|xquad-tr-717a8e567f6e|xquad-tr-655fdb0366c0,0.0,3621,xquad-tr-94077ca0db25|xquad-tr-41d0eeaba356|xquad-tr-50f65cded2d9|xquad-tr-09adcd67a6a7|xquad-tr-717a8e567f6e,1388.0729180018534,False,,,833.9690419998078,15,4.317e-05,qwen/qwen3.7-flash,1374,,tr,0.125,1.0,0.31546487678572877,1.0,0.000419826,Super Bowl 50 Ulusal Marşını kim yapmıştır?,xquad-tr-56d9c455dc89441400fdb7c4,1.0,1.0,Lady Gaga,,552.4817920013447,0.000376656,,8968,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.622084000700852,0,real,True,test,False
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,A,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b|xquad-tr-01a436bd8738|xquad-tr-e43356118978|xquad-tr-65f29f3619dd|xquad-tr-94077ca0db25|xquad-tr-41d0eeaba356|xquad-tr-84c0e5879b5d|xquad-tr-47af34496cb9|xquad-tr-1b0c70acfbe4|xquad-tr-02b48bacfd77|xquad-tr-09adcd67a6a7|xquad-tr-f3e8bd7eda23|xquad-tr-c8b68ce4b8fd|xquad-tr-56eda5522458|xquad-tr-50f65cded2d9|xquad-tr-717a8e567f6e|xquad-tr-655fdb0366c0,0.0,3646,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b|xquad-tr-01a436bd8738,1126.1907919979421,False,,,1124.5687079972413,15,4.461e-05,qwen/qwen3.7-flash,1422,,tr,0.125,0.0,0.31546487678572877,0.0,4.461e-05,Super Bowl 50 Ulusal Marşını kim yapmıştır?,xquad-tr-56d9c455dc89441400fdb7c4,1.0,0.0,Lady Gaga,,0.0,0.0,,,,,,1.622084000700852,0,real,False,test,False
False,Lady Gaga altı kez Grammy Ödülü kazanmıştır [xquad-tr-94077ca0db25].,0.0,0.25,A,xquad-tr-94077ca0db25|xquad-tr-57db7183a0c4|xquad-tr-13344c31f203|xquad-tr-47af34496cb9|xquad-tr-3ef5f57c6f4b|xquad-tr-3dcc3bbc2c25|xquad-tr-84c0e5879b5d|xquad-tr-96ffd1240bc7|xquad-tr-c09ca3d2cfc9|xquad-tr-d4632e39c044|xquad-tr-31d9fe1c67d8|xquad-tr-94078d72dd6e|xquad-tr-3ec52ccce002|xquad-tr-4a2711d06cb1|xquad-tr-34fa99e66bd1|xquad-tr-172516aff4b2|xquad-tr-0cec58654d5a|xquad-tr-71cdfa240ba3|xquad-tr-b55d18823712|xquad-tr-02b48bacfd77,1.0,4801,xquad-tr-94077ca0db25|xquad-tr-57db7183a0c4|xquad-tr-13344c31f203|xquad-tr-47af34496cb9|xquad-tr-3ef5f57c6f4b,1019.5288329996401,False,,,1018.7089999999444,27,5.256e-05,qwen/qwen3.7-flash,1635,,tr,1.0,1.0,1.0,1.0,5.256e-05,"Metin, Lady Gaga'nın kaç Grammy Ödülü aldığını söylemektedir?",xquad-tr-56d9c455dc89441400fdb7c5,1.0,1.0,altı,,0.0,0.0,,,,,,0.8198329996957909,0,real,True,test,True
False,Lady Gaga altı kez Grammy kazanmıştır [xquad-tr-94077ca0db25].,0.0,0.2857142857142857,D,xquad-tr-94077ca0db25|xquad-tr-57db7183a0c4|xquad-tr-13344c31f203|xquad-tr-47af34496cb9|xquad-tr-3ef5f57c6f4b|xquad-tr-3dcc3bbc2c25|xquad-tr-84c0e5879b5d|xquad-tr-96ffd1240bc7|xquad-tr-c09ca3d2cfc9|xquad-tr-d4632e39c044|xquad-tr-31d9fe1c67d8|xquad-tr-94078d72dd6e|xquad-tr-3ec52ccce002|xquad-tr-4a2711d06cb1|xquad-tr-34fa99e66bd1|xquad-tr-172516aff4b2|xquad-tr-0cec58654d5a|xquad-tr-71cdfa240ba3|xquad-tr-b55d18823712|xquad-tr-02b48bacfd77,1.0,3209,xquad-tr-94077ca0db25|xquad-tr-94078d72dd6e|xquad-tr-3ec52ccce002|xquad-tr-4a2711d06cb1|xquad-tr-3dcc3bbc2c25,1529.1416670006583,False,,,810.3510420005477,24,3.921e-05,qwen/qwen3.7-flash,1203,,tr,1.0,1.0,1.0,1.0,0.00040839,"Metin, Lady Gaga'nın kaç Grammy Ödülü aldığını söylemektedir?",xquad-tr-56d9c455dc89441400fdb7c5,1.0,1.0,altı,,717.9707920004148,0.00036918,,8790,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,0.8198329996957909,0,real,True,test,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,D,xquad-tr-94de63f55db8|xquad-tr-94077ca0db25|xquad-tr-391129eff6d9|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b|xquad-tr-01a436bd8738|xquad-tr-47af34496cb9|xquad-tr-e43356118978|xquad-tr-65f29f3619dd|xquad-tr-028bfe64cad5|xquad-tr-56eda5522458|xquad-tr-50f65cded2d9|xquad-tr-1b0c70acfbe4|xquad-tr-41d0eeaba356|xquad-tr-84c0e5879b5d|xquad-tr-c8b68ce4b8fd|xquad-tr-f3e8bd7eda23|xquad-tr-32ef242629e9|xquad-tr-717a8e567f6e|xquad-tr-02b48bacfd77,0.0,3301,xquad-tr-94077ca0db25|xquad-tr-391129eff6d9|xquad-tr-50f65cded2d9|xquad-tr-1b0c70acfbe4|xquad-tr-65f29f3619dd,1766.6647500009276,False,,,840.8134590026748,15,3.837e-05,qwen/qwen3.7-flash,1214,,tr,0.5,1.0,0.6309297535714575,1.0,0.000420654,Super Bowl 50'de Ulusal Marşın dili için kim görevlendirilmiştir?,xquad-tr-56d9c455dc89441400fdb7c6,1.0,1.0,Marlee Matlin,,923.9305410010274,0.000382284,,9102,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.9207499972253572,0,real,True,test,False
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,A,xquad-tr-94de63f55db8|xquad-tr-94077ca0db25|xquad-tr-391129eff6d9|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b|xquad-tr-01a436bd8738|xquad-tr-47af34496cb9|xquad-tr-e43356118978|xquad-tr-65f29f3619dd|xquad-tr-028bfe64cad5|xquad-tr-56eda5522458|xquad-tr-50f65cded2d9|xquad-tr-1b0c70acfbe4|xquad-tr-41d0eeaba356|xquad-tr-84c0e5879b5d|xquad-tr-c8b68ce4b8fd|xquad-tr-f3e8bd7eda23|xquad-tr-32ef242629e9|xquad-tr-717a8e567f6e|xquad-tr-02b48bacfd77,0.0,2838,xquad-tr-94de63f55db8|xquad-tr-94077ca0db25|xquad-tr-391129eff6d9|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b,821.6808339966519,False,,,819.7600839994266,15,3.402e-05,qwen/qwen3.7-flash,1069,,tr,0.5,0.5,0.6309297535714575,0.6309297535714575,3.402e-05,Super Bowl 50'de Ulusal Marşın dili için kim görevlendirilmiştir?,xquad-tr-56d9c455dc89441400fdb7c6,1.0,1.0,Marlee Matlin,,0.0,0.0,,,,,,1.9207499972253572,0,real,True,test,False
True,"Carolina, normal sürenin bitimine 4:51 kala kendi 24 yard çizgisinde topa sahip oldu [xquad-tr-54ad3394fb35].

Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.",0.0,0.0909090909090909,A,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-34fa99e66bd1|xquad-tr-2b81f10d1c9b|xquad-tr-595e47b46dd3|xquad-tr-391129eff6d9|xquad-tr-a84963933ac7|xquad-tr-301b639f3ac9|xquad-tr-b0a07a94d027|xquad-tr-f3632c9a76b7|xquad-tr-3549ea4088fa|xquad-tr-65f29f3619dd|xquad-tr-96ffd1240bc7|xquad-tr-43edd7416494|xquad-tr-58f04ac166fc|xquad-tr-a40f711fb279|xquad-tr-cc3cff2b6711|xquad-tr-193e3666bbf5|xquad-tr-a4a9631d7475|xquad-tr-515e520983bf,1.0,4839,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-34fa99e66bd1|xquad-tr-2b81f10d1c9b|xquad-tr-595e47b46dd3,1305.1037910008745,False,,,1302.149332997942,59,5.717e-05,qwen/qwen3.7-flash,1650,,tr,1.0,1.0,1.0,1.0,5.717e-05,Caroline dördüncü çeyrekteki kendilerinin 24 yard çizgisinde topu edindiğinde saatteki süre neydi?,xquad-tr-56d9cb47dc89441400fdb832,1.0,1.0,4:51,,0.0,0.0,,,,,,2.9544580029323697,0,real,True,test,False
False,"Carolina, kendi 24 yard çizgisinde topa sahip olduğunda normal sürenin bitimine 4:51 kala idi. [xquad-tr-54ad3394fb35]",0.0,0.13333333333333333,D,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-34fa99e66bd1|xquad-tr-2b81f10d1c9b|xquad-tr-595e47b46dd3|xquad-tr-391129eff6d9|xquad-tr-a84963933ac7|xquad-tr-301b639f3ac9|xquad-tr-b0a07a94d027|xquad-tr-f3632c9a76b7|xquad-tr-3549ea4088fa|xquad-tr-65f29f3619dd|xquad-tr-96ffd1240bc7|xquad-tr-43edd7416494|xquad-tr-58f04ac166fc|xquad-tr-a40f711fb279|xquad-tr-cc3cff2b6711|xquad-tr-193e3666bbf5|xquad-tr-a4a9631d7475|xquad-tr-515e520983bf,1.0,4089,xquad-tr-54ad3394fb35|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-65f29f3619dd|xquad-tr-96ffd1240bc7,1729.8883330004173,False,,,1110.7077079977898,46,4.963e-05,qwen/qwen3.7-flash,1455,,tr,1.0,1.0,1.0,1.0,0.00043729,Caroline dördüncü çeyrekteki kendilerinin 24 yard çizgisinde topu edindiğinde saatteki süre neydi?,xquad-tr-56d9cb47dc89441400fdb832,1.0,1.0,4:51,,616.2261669996951,0.00038766,,9230,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.9544580029323697,0,real,True,test,True
False,Newton'dan topu uzaklaştıran oyuncunun soyadı Ward'dır [xquad-tr-54ad3394fb35].,0.0,0.0,D,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-71cdfa240ba3|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-625cca9213ec|xquad-tr-752ffa1f6ada|xquad-tr-3dcc3bbc2c25|xquad-tr-50de34787edd|xquad-tr-31059ce45c8a|xquad-tr-138af7162b1d|xquad-tr-53b89d614d63|xquad-tr-d1dc8f55bc69|xquad-tr-a315f6bc59d0|xquad-tr-ab204f003977|xquad-tr-09adcd67a6a7|xquad-tr-817b27790c90|xquad-tr-d4632e39c044|xquad-tr-9c4e2aa0920c|xquad-tr-2a13deb186bd,1.0,4091,xquad-tr-54ad3394fb35|xquad-tr-2b81f10d1c9b|xquad-tr-391129eff6d9|xquad-tr-50de34787edd|xquad-tr-d1dc8f55bc69,1578.5744579989114,False,,,1036.3781249980093,33,4.707e-05,qwen/qwen3.7-flash,1426,,tr,1.0,1.0,1.0,1.0,0.000420702,Dördüncü çeyreğin sonunda Newton'dan topu uzaklaştıran oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb833,1.0,1.0,Miller,,540.3518749990326,0.000373632,,8896,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.8444580018694978,0,real,True,test,True
False,Newton'dan topu uzaklaştıran oyuncunun soyadı Ward'dır [xquad-tr-54ad3394fb35].,0.0,0.0,A,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-71cdfa240ba3|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-625cca9213ec|xquad-tr-752ffa1f6ada|xquad-tr-3dcc3bbc2c25|xquad-tr-50de34787edd|xquad-tr-31059ce45c8a|xquad-tr-138af7162b1d|xquad-tr-53b89d614d63|xquad-tr-d1dc8f55bc69|xquad-tr-a315f6bc59d0|xquad-tr-ab204f003977|xquad-tr-09adcd67a6a7|xquad-tr-817b27790c90|xquad-tr-d4632e39c044|xquad-tr-9c4e2aa0920c|xquad-tr-2a13deb186bd,1.0,4118,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-71cdfa240ba3|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b,1739.5024160032335,False,,,1737.657958001364,33,4.764e-05,qwen/qwen3.7-flash,1445,,tr,1.0,1.0,1.0,1.0,4.764e-05,Dördüncü çeyreğin sonunda Newton'dan topu uzaklaştıran oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb833,1.0,1.0,Miller,,0.0,0.0,,,,,,1.8444580018694978,0,real,True,test,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,A,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-3dcc3bbc2c25|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-fc07a484dfcc|xquad-tr-50de34787edd|xquad-tr-71cdfa240ba3|xquad-tr-1955dfb7dcf8|xquad-tr-3ef5f57c6f4b|xquad-tr-31059ce45c8a|xquad-tr-138af7162b1d|xquad-tr-53b89d614d63|xquad-tr-d1dc8f55bc69|xquad-tr-a315f6bc59d0|xquad-tr-2d053c371ab3|xquad-tr-2f987125befa|xquad-tr-d4632e39c044|xquad-tr-1b252cecccf1|xquad-tr-0cec58654d5a,0.0,4539,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-3dcc3bbc2c25|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b,817.0908749998489,False,,,816.6602919991419,15,4.929e-05,qwen/qwen3.7-flash,1578,,tr,1.0,1.0,1.0,1.0,4.929e-05,Dördüncü çeyrekte Newton'un kaybettiği topu sonunda kurtaran oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb834,1.0,1.0,Ward,,0.0,0.0,,,,,,0.4305830007069744,0,real,True,test,False
False,Newton'un kaybettiği topu kurtaran oyuncunun soyadı Ward'dır [xquad-tr-54ad3394fb35].,0.0,0.0,D,xquad-tr-54ad3394fb35|xquad-tr-cf9d3c41c0ee|xquad-tr-3dcc3bbc2c25|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-fc07a484dfcc|xquad-tr-50de34787edd|xquad-tr-71cdfa240ba3|xquad-tr-1955dfb7dcf8|xquad-tr-3ef5f57c6f4b|xquad-tr-31059ce45c8a|xquad-tr-138af7162b1d|xquad-tr-53b89d614d63|xquad-tr-d1dc8f55bc69|xquad-tr-a315f6bc59d0|xquad-tr-2d053c371ab3|xquad-tr-2f987125befa|xquad-tr-d4632e39c044|xquad-tr-1b252cecccf1|xquad-tr-0cec58654d5a,1.0,4419,xquad-tr-54ad3394fb35|xquad-tr-2b81f10d1c9b|xquad-tr-391129eff6d9|xquad-tr-d1dc8f55bc69|xquad-tr-2f987125befa,1557.7029580017552,False,,,1042.5804170008632,33,5.163e-05,qwen/qwen3.7-flash,1578,,tr,1.0,1.0,1.0,1.0,0.00042836999999999997,Dördüncü çeyrekte Newton'un kaybettiği topu sonunda kurtaran oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb834,1.0,1.0,Ward,,514.691958000185,0.00037674,,8970,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,0.4305830007069744,0,real,True,test,True
False,Denver savunması üç oyun için bitiş bölgesinden uzak tutuldu [xquad-tr-54ad3394fb35].,0.0,0.19999999999999998,D,xquad-tr-54ad3394fb35|xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-22250b569864|xquad-tr-b0a07a94d027|xquad-tr-f35e308d9792|xquad-tr-2b81f10d1c9b|xquad-tr-f3632c9a76b7|xquad-tr-138af7162b1d|xquad-tr-a315f6bc59d0|xquad-tr-ab204f003977|xquad-tr-752ffa1f6ada|xquad-tr-625cca9213ec|xquad-tr-71cdfa240ba3|xquad-tr-09adcd67a6a7|xquad-tr-817b27790c90|xquad-tr-9c4e2aa0920c|xquad-tr-2a13deb186bd|xquad-tr-cd8ba035f736|xquad-tr-f4f06203cea7,1.0,4755,xquad-tr-54ad3394fb35|xquad-tr-625cca9213ec|xquad-tr-71cdfa240ba3|xquad-tr-2b81f10d1c9b|xquad-tr-138af7162b1d,1443.7274589945446,False,,,925.1941249967786,30,5.46e-05,qwen/qwen3.7-flash,1690,,tr,1.0,1.0,1.0,1.0,0.00042361199999999997,"Denver, Newton'dan aldıktan sonra topu kaç oyun bitiş alanının dışına tutmuştur?",xquad-tr-56d9cb47dc89441400fdb835,1.0,1.0,üç,,515.9634169976925,0.000369012,,8786,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.569917000073474,0,real,True,test,True
False,Denver savunması üç oyun için bitiş alanının dışına tutulmuştur [xquad-tr-54ad3394fb35].,0.0,0.19999999999999998,A,xquad-tr-54ad3394fb35|xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-22250b569864|xquad-tr-b0a07a94d027|xquad-tr-f35e308d9792|xquad-tr-2b81f10d1c9b|xquad-tr-f3632c9a76b7|xquad-tr-138af7162b1d|xquad-tr-a315f6bc59d0|xquad-tr-ab204f003977|xquad-tr-752ffa1f6ada|xquad-tr-625cca9213ec|xquad-tr-71cdfa240ba3|xquad-tr-09adcd67a6a7|xquad-tr-817b27790c90|xquad-tr-9c4e2aa0920c|xquad-tr-2a13deb186bd|xquad-tr-cd8ba035f736|xquad-tr-f4f06203cea7,1.0,3523,xquad-tr-54ad3394fb35|xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-22250b569864|xquad-tr-b0a07a94d027,1093.905375997565,False,,,1091.3354589974915,33,4.155e-05,qwen/qwen3.7-flash,1242,,tr,1.0,1.0,1.0,1.0,4.155e-05,"Denver, Newton'dan aldıktan sonra topu kaç oyun bitiş alanının dışına tutmuştur?",xquad-tr-56d9cb47dc89441400fdb835,1.0,1.0,üç,,0.0,0.0,,,,,,2.569917000073474,0,real,True,test,True
False,SOURCE [xquad-tr-54ad3394fb35],0.0,0.0,A,xquad-tr-54ad3394fb35|xquad-tr-e43356118978|xquad-tr-cf9d3c41c0ee|xquad-tr-3dcc3bbc2c25|xquad-tr-7c4b2b204ded|xquad-tr-752ffa1f6ada|xquad-tr-2b81f10d1c9b|xquad-tr-1b0c70acfbe4|xquad-tr-a84963933ac7|xquad-tr-699a8785e8af|xquad-tr-301b639f3ac9|xquad-tr-c70ce4ff4d58|xquad-tr-2096d87118ed|xquad-tr-28724ad8bf70|xquad-tr-3235577fd416|xquad-tr-978df37623b2|xquad-tr-56f4eaadaab4|xquad-tr-3ecd8572f796|xquad-tr-49c0972ee320|xquad-tr-515e520983bf,1.0,4220,xquad-tr-54ad3394fb35|xquad-tr-e43356118978|xquad-tr-cf9d3c41c0ee|xquad-tr-3dcc3bbc2c25|xquad-tr-7c4b2b204ded,766.7377920006402,False,,,765.8776249991206,17,4.754e-05,qwen/qwen3.7-flash,1511,,tr,1.0,1.0,1.0,1.0,4.754e-05,Dördüncü çeyrekte 2 yard kale çizgisini geçiş skoru yapan oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb836,1.0,1.0,Anderson,,0.0,0.0,,,,,,0.860167001519585,0,real,True,test,True
False,Dördüncü çeyrekte 2 yard kale çizgisini geçiş skoru yapan oyuncu Anderson'dır. [xquad-tr-54ad3394fb35],0.0,0.0,D,xquad-tr-54ad3394fb35|xquad-tr-e43356118978|xquad-tr-cf9d3c41c0ee|xquad-tr-3dcc3bbc2c25|xquad-tr-7c4b2b204ded|xquad-tr-752ffa1f6ada|xquad-tr-2b81f10d1c9b|xquad-tr-1b0c70acfbe4|xquad-tr-a84963933ac7|xquad-tr-699a8785e8af|xquad-tr-301b639f3ac9|xquad-tr-c70ce4ff4d58|xquad-tr-2096d87118ed|xquad-tr-28724ad8bf70|xquad-tr-3235577fd416|xquad-tr-978df37623b2|xquad-tr-56f4eaadaab4|xquad-tr-3ecd8572f796|xquad-tr-49c0972ee320|xquad-tr-515e520983bf,1.0,4383,xquad-tr-54ad3394fb35|xquad-tr-2b81f10d1c9b|xquad-tr-2096d87118ed|xquad-tr-28724ad8bf70|xquad-tr-56f4eaadaab4,1809.4579580065329,False,,,1165.5120000032184,43,5.263e-05,qwen/qwen3.7-flash,1568,,tr,1.0,1.0,1.0,1.0,0.000430714,Dördüncü çeyrekte 2 yard kale çizgisini geçiş skoru yapan oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb836,1.0,1.0,Anderson,,643.0857910017949,0.000378084,,9002,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,0.860167001519585,0,real,True,test,True
False,"Hesaplamalı karmaşıklık teorisi, hesaplama problemlerini zorluklarına göre sınıflandıran ve bu sınıfları birbirleriyle ilişkilendiren teorik bilgisayar bilimlerinin bir dalıdır [xquad-tr-5c6663dbdc73]. Karmaşıklık teorisi de problemleri zorluklarına göre sınıflandırmakla ilgilenmektedir [xquad-tr-cc3cff2b6711].",0.0,0.20689655172413793,D,xquad-tr-5c6663dbdc73|xquad-tr-61d21e7047fd|xquad-tr-cc3cff2b6711|xquad-tr-3f408f83fc7e|xquad-tr-32ef242629e9|xquad-tr-396f9504c6cb|xquad-tr-36478d7e8467|xquad-tr-56eda5522458|xquad-tr-ba97240ac13e|xquad-tr-717a8e567f6e|xquad-tr-b55d18823712|xquad-tr-32f9b3f9058f|xquad-tr-95526a3d3722|xquad-tr-43edd7416494|xquad-tr-1b9bdfc6fcad|xquad-tr-5fdea1496ba9|xquad-tr-ec8b393a2f7b|xquad-tr-48519463137f|xquad-tr-6434b8c478c4|xquad-tr-699a8785e8af,1.0,3865,xquad-tr-5c6663dbdc73|xquad-tr-cc3cff2b6711|xquad-tr-6434b8c478c4|xquad-tr-43edd7416494|xquad-tr-ec8b393a2f7b,2210.5862500029616,False,,,1625.5401250018622,102,5.385e-05,qwen/qwen3.7-flash,1353,,tr,1.0,1.0,1.0,1.0,0.00044529,"Teorik bilgisayar biliminin hangi dalı, hesaplama problemlerini zorluklarına ve ilişki sınıflarına göre sınıflandırabilir?",xquad-tr-56e16182e3433e1400422e28,1.0,1.0,Hesaplamalı karmaşıklık teorisi,,582.6486250007292,0.00039144,,9320,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.3975000003702007,0,real,True,test,True
